Application_Date,Application_ID,Application_Month,Channel,Customer_Segment,Product_Type,Region,Branch_ID,Shift,Application_Received_Timestamp,Product_Risk_Class,Ownership_Complexity_Flag,Identity_Exception_History_Flag,Source_Channel_Risk,Enhanced_Due_Diligence_Flag,Verification_Risk_Score,Risk_Score,Risk_Tier,Products_Requested,Documents_Required,Complexity_Score,Application_Complexity,Opening_Backlog,Closing_Backlog,Effective_Capacity,Available_Staff,Senior_Reviewer_Count,KYC_Specialist_Count,System_Downtime_Minutes,Arrival_Rank_In_Shift,Queue_Length_At_Arrival,Queue_Position_At_Arrival,Documentation_Completeness_Defect,Document_Quality_Defect,Identity_Verification_Defect,Data_Capture_Defect,KYC_Processing_Defect,Product_Information_Defect,Defect_Count,Missing_Document_Flag,Document_Error_Flag,Identity_Mismatch_Flag,Documents_Submitted,Rework_Count,Rework_Flag,Rework_Minutes,Required_Manual_Review_Flag,Defect_Driven_Review_Flag,Manual_Review_Flag,Exception_Flag,Analyst_ID,Analyst_Workload_At_Assignment,Queue_Time_Minutes,Identity_Verification_Minutes,Document_Validation_Minutes,KYC_Batch_Wait_Minutes,KYC_Processing_Minutes,Manual_Review_Queue_Wait_Minutes,Manual_Review_Minutes,Abandonment_Flag,Application_Abandoned_Flag,Completed_Flag,Application_Status,Abandonment_Stage,Identity_Verification_Start,Identity_Verification_End,Document_Validation_Start,Document_Validation_End,KYC_Start,KYC_End,Manual_Review_Start,Manual_Review_End,Abandonment_Timestamp,Approval_Timestamp,Activation_Timestamp,Time_To_Approval_Hours,Time_To_Activation_Hours,Elapsed_Time_To_Abandonment_Hours,Elapsed_Process_Hours,Total_Onboarding_Hours,SLA_Target_Hours,SLA_Utilization,SLA_Margin_Hours,SLA_Met_Flag,First_Pass_Yield_Flag,Customer_Complaint_Flag,Prevention_Cost,Required_Manual_Review_Cost,Defect_Driven_Review_Cost,Rework_Cost,Repeat_Processing_Cost,Complaint_Cost,Abandonment_Cost,Expedited_Handling_Cost,Total_Prevention_Cost,Total_Appraisal_Cost,Total_Internal_Failure_Cost,Total_External_Failure_Cost,Total_COPQ,Total_Cost_of_Quality,COPQ_Rework_Cost,COPQ_Manual_Review_Cost,COPQ_Complaint_Cost,COPQ_Abandonment_Cost
2024-01-23,APX1001892,2024-01,Branch,Retail Mass Market,Savings Account,Northern,BR-036,Afternoon,2024-01-23 10:28:15.581372970,1,0,0,1,0,9.0,9.0,Low,2,4,21,Low,0.0,0.0,1.19,0.14,0.03,0.06,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0096,0,33.1,11.9,6.8,60.3,25.4,0.0,0.0,0,0,1,Completed,,2024-01-23 11:01:21.581372970,2024-01-23 11:13:15.581372970,2024-01-23 11:13:15.581372970,2024-01-23 11:20:03.581372970,2024-01-23 12:20:21.581372970,2024-01-23 12:45:45.581372970,,,,2024-01-23 12:45:45.581372970,2024-01-23 13:00:56.524638936,2.2916666666666665,2.544706462768333,,2.544706462768333,2.544706462768333,8.0,0.31808830784604164,5.455293537231666,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001905,2024-01,Branch,Student,Transactional Account,Eastern,BR-053,Morning,2024-01-23 10:38:47.604781374,1,0,0,1,0,16.0,16.0,Low,1,3,10,Low,0.0,1.9,1.1,0.13,0.03,0.02,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0053,0,35.7,8.7,17.4,128.1,19.0,0.0,0.0,0,0,1,Completed,,2024-01-23 11:14:29.604781374,2024-01-23 11:23:11.604781374,2024-01-23 11:23:11.604781374,2024-01-23 11:40:35.604781374,2024-01-23 13:48:41.604781374,2024-01-23 14:07:41.604781374,,,,2024-01-23 14:07:41.604781374,2024-01-23 14:47:43.855149084,3.4816666666666665,4.1489584354749995,,4.1489584354749995,4.1489584354749995,8.0,0.5186198044343749,3.8510415645250005,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001864,2024-01,Branch,Retail Mass Market,Transactional Account,Western,BR-049,Morning,2024-01-23 10:53:31.185621542,1,0,0,1,0,13.5,13.5,Low,2,4,21,Low,0.0,2.64,1.36,0.16,0.05,0.05,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0049,0,12.4,9.2,12.9,36.9,29.9,0.0,0.0,0,0,1,Completed,,2024-01-23 11:05:55.185621542,2024-01-23 11:15:07.185621542,2024-01-23 11:15:07.185621542,2024-01-23 11:28:01.185621542,2024-01-23 12:04:55.185621542,2024-01-23 12:34:49.185621542,,,,2024-01-23 12:34:49.185621542,2024-01-23 12:54:08.730053816,1.6883333333333332,2.010429008965,,2.010429008965,2.010429008965,8.0,0.251303626120625,5.989570991035,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001900,2024-01,Digital App,Small Business,Transactional Account,Northern,BR-026,Afternoon,2024-01-23 10:58:58.161928173,1,0,0,2,0,14.3,14.3,Low,1,3,10,Low,0.0,2.22,1.78,0.21,0.05,0.08,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,1,1,48.6,0,0,0,0,AN-0086,1,39.0,16.7,13.6,70.9,18.8,0.0,0.0,0,0,1,Completed,,2024-01-23 11:37:58.161928173,2024-01-23 11:54:40.161928173,2024-01-23 11:54:40.161928173,2024-01-23 12:08:16.161928173,2024-01-23 13:19:10.161928173,2024-01-23 13:37:58.161928173,,,,2024-01-23 14:26:34.161928173,2024-01-23 15:02:09.231171615,3.46,4.053074789845,,4.053074789845,4.053074789845,8.0,0.506634348730625,3.9469252101550003,1.0,0,0,4.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,55.0,59.0,35.0,0.0,0.0,0.0
2024-01-23,APX1001948,2024-01,Branch,Small Business,Personal Loan,Northern,BR-006,Afternoon,2024-01-23 11:00:40.209832472,2,0,0,1,0,19.9,19.9,Low,2,6,35,Medium,0.79,0.0,2.12,0.25,0.09,0.08,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,0,0,0,AN-0066,0,36.3,22.9,16.2,52.3,26.9,0.0,0.0,0,0,1,Completed,,2024-01-23 11:36:58.209832472,2024-01-23 11:59:52.209832472,2024-01-23 11:59:52.209832472,2024-01-23 12:16:04.209832472,2024-01-23 13:08:22.209832472,2024-01-23 13:35:16.209832472,,,,2024-01-23 13:35:16.209832472,2024-01-23 13:45:26.314680788,2.5766666666666667,2.7461402356433333,,2.7461402356433333,2.7461402356433333,16.0,0.17163376472770833,13.253859764356667,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001920,2024-01,Digital App,Small Business,Personal Loan,Northern,BR-041,Afternoon,2024-01-23 11:05:34.352000815,2,0,0,2,0,23.9,23.9,Low,1,5,24,Low,0.95,0.59,1.36,0.16,0.05,0.05,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0,0,0,0,AN-0101,0,48.1,9.2,18.5,66.4,41.3,0.0,0.0,0,0,1,Completed,,2024-01-23 11:53:40.352000815,2024-01-23 12:02:52.352000815,2024-01-23 12:02:52.352000815,2024-01-23 12:21:22.352000815,2024-01-23 13:27:46.352000815,2024-01-23 14:09:04.352000815,,,,2024-01-23 14:09:04.352000815,2024-01-23 14:28:59.401124185,3.058333333333333,3.390291423158333,,3.390291423158333,3.390291423158333,8.0,0.42378642789479165,4.609708576841667,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001906,2024-01,Digital App,Retail Affluent,Savings Account,Western,BR-049,Morning,2024-01-23 11:12:55.374997536,1,0,0,2,0,16.9,16.9,Low,1,3,10,Low,0.0,2.64,1.36,0.16,0.05,0.05,0.0,3,2,3,1,0,0,0,0,0,1,1,0,0,1,3,1,144.1,0,0,0,0,AN-0049,2,26.1,15.3,27.8,26.9,37.1,0.0,0.0,0,0,1,Completed,,2024-01-23 11:39:01.374997536,2024-01-23 11:54:19.374997536,2024-01-23 11:54:19.374997536,2024-01-23 12:22:07.374997536,2024-01-23 12:49:01.374997536,2024-01-23 13:26:07.374997536,,,,2024-01-23 15:50:13.374997536,2024-01-23 16:01:38.530807920,4.621666666666667,4.8119877251066665,,4.8119877251066665,4.8119877251066665,8.0,0.6014984656383333,3.1880122748933335,1.0,0,0,4.0,0.0,0.0,105.0,60.0,0.0,0.0,0.0,4.0,0.0,165.0,0.0,165.0,169.0,105.0,0.0,0.0,0.0
2024-01-23,APX1001874,2024-01,Call Centre,Retail Mass Market,Savings Account,Central,BR-030,Afternoon,2024-01-23 11:14:58.584778339,1,0,0,2,0,7.3,7.3,Low,1,3,10,Low,0.0,1.64,1.36,0.16,0.03,0.03,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0090,0,13.2,18.8,24.2,146.2,31.2,0.0,0.0,0,0,1,Completed,,2024-01-23 11:28:10.584778339,2024-01-23 11:46:58.584778339,2024-01-23 11:46:58.584778339,2024-01-23 12:11:10.584778339,2024-01-23 14:37:22.584778339,2024-01-23 15:08:34.584778339,,,,2024-01-23 15:08:34.584778339,2024-01-23 15:20:09.468431785,3.8933333333333335,4.086356570401667,,4.086356570401667,4.086356570401667,8.0,0.5107945713002083,3.9136434295983333,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001919,2024-01,Digital App,Retail Mass Market,Transactional Account,Eastern,BR-038,Morning,2024-01-23 11:33:52.175619363,1,0,0,2,0,14.5,14.5,Low,1,3,10,Low,0.0,0.0,1.44,0.17,0.05,0.06,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0038,0,21.9,16.9,7.9,28.8,18.1,0.0,0.0,0,0,1,Completed,,2024-01-23 11:55:46.175619363,2024-01-23 12:12:40.175619363,2024-01-23 12:12:40.175619363,2024-01-23 12:20:34.175619363,2024-01-23 12:49:22.175619363,2024-01-23 13:07:28.175619363,,,,2024-01-23 13:07:28.175619363,2024-01-23 13:36:52.157249451,1.56,2.0499948972466666,,2.0499948972466666,2.0499948972466666,8.0,0.2562493621558333,5.950005102753334,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001910,2024-01,Call Centre,Retail Mass Market,Transactional Account,Eastern,BR-053,Morning,2024-01-23 11:43:59.799771847,1,0,0,2,0,0.7,0.7,Low,1,3,10,Low,0.0,1.9,1.1,0.13,0.03,0.02,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0053,1,23.5,21.7,19.8,53.5,32.0,0.0,0.0,0,0,1,Completed,,2024-01-23 12:07:29.799771847,2024-01-23 12:29:11.799771847,2024-01-23 12:29:11.799771847,2024-01-23 12:48:59.799771847,2024-01-23 13:42:29.799771847,2024-01-23 14:14:29.799771847,,,,2024-01-23 14:14:29.799771847,2024-01-23 14:34:42.454789561,2.5083333333333333,2.845181949365,,2.845181949365,2.845181949365,8.0,0.355647743670625,5.154818050635,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001932,2024-01,Branch,Retail Affluent,Transactional Account,Central,BR-015,Morning,2024-01-23 11:44:09.608406511,1,0,0,1,0,4.7,4.7,Low,1,3,10,Low,0.38,0.0,2.55,0.3,0.06,0.06,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0015,0,18.6,9.2,10.9,63.0,22.0,0.0,0.0,0,0,1,Completed,,2024-01-23 12:02:45.608406511,2024-01-23 12:11:57.608406511,2024-01-23 12:11:57.608406511,2024-01-23 12:22:51.608406511,2024-01-23 13:25:51.608406511,2024-01-23 13:47:51.608406511,,,,2024-01-23 13:47:51.608406511,2024-01-23 14:30:00.310211143,2.0616666666666665,2.76408383462,,2.76408383462,2.76408383462,8.0,0.3455104793275,5.23591616538,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001880,2024-01,Branch,Private Banking,Credit Card,Southern,BR-012,Morning,2024-01-23 11:46:49.850656842,2,0,0,1,0,15.3,15.3,Low,1,4,21,Low,0.0,0.15,0.85,0.1,0.03,0.03,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0012,0,34.8,12.4,15.6,15.4,25.4,0.0,0.0,0,0,1,Completed,,2024-01-23 12:21:37.850656842,2024-01-23 12:34:01.850656842,2024-01-23 12:34:01.850656842,2024-01-23 12:49:37.850656842,2024-01-23 13:05:01.850656842,2024-01-23 13:30:25.850656842,,,,2024-01-23 13:30:25.850656842,2024-01-23 13:47:21.063428922,1.7266666666666666,2.0086702144666666,,2.0086702144666666,2.0086702144666666,8.0,0.2510837768083333,5.991329785533333,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001944,2024-01,Branch,Retail Mass Market,Savings Account,Eastern,BR-008,Morning,2024-01-23 12:04:18.562730588,1,0,0,1,0,7.1,7.1,Low,1,3,10,Low,0.0,0.0,1.1,0.13,0.02,0.05,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0008,0,19.6,14.0,12.7,45.8,28.9,0.0,0.0,0,0,1,Completed,,2024-01-23 12:23:54.562730588,2024-01-23 12:37:54.562730588,2024-01-23 12:37:54.562730588,2024-01-23 12:50:36.562730588,2024-01-23 13:36:24.562730588,2024-01-23 14:05:18.562730588,,,,2024-01-23 14:05:18.562730588,2024-01-23 14:23:53.461053596,2.0166666666666666,2.32636064528,,2.32636064528,2.32636064528,8.0,0.29079508066,5.673639354720001,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001879,2024-01,Call Centre,Retail Mass Market,Savings Account,Central,BR-060,Afternoon,2024-01-23 12:05:02.956538122,1,0,0,2,0,15.2,15.2,Low,1,3,10,Low,0.06,0.3,0.76,0.09,0.03,0.03,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0120,0,31.2,28.0,8.3,31.3,32.2,0.0,0.0,0,0,1,Completed,,2024-01-23 12:36:14.956538122,2024-01-23 13:04:14.956538122,2024-01-23 13:04:14.956538122,2024-01-23 13:12:32.956538122,2024-01-23 13:43:50.956538122,2024-01-23 14:16:02.956538122,,,,2024-01-23 14:16:02.956538122,2024-01-23 14:30:03.887015974,2.183333333333333,2.4169251327366665,,2.4169251327366665,2.4169251327366665,8.0,0.3021156415920833,5.583074867263333,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001956,2024-01,Branch,Retail Mass Market,Savings Account,Eastern,BR-033,Morning,2024-01-23 12:09:08.356722652,1,0,0,1,0,11.0,11.0,Low,2,4,21,Low,0.57,0.81,0.76,0.09,0.03,0.02,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0033,0,27.2,15.0,21.6,34.6,24.5,0.0,0.0,0,0,1,Completed,,2024-01-23 12:36:20.356722652,2024-01-23 12:51:20.356722652,2024-01-23 12:51:20.356722652,2024-01-23 13:12:56.356722652,2024-01-23 13:47:32.356722652,2024-01-23 14:12:02.356722652,,,,2024-01-23 14:12:02.356722652,2024-01-23 14:48:24.122756290,2.0483333333333333,2.654379453788333,,2.654379453788333,2.654379453788333,8.0,0.33179743172354165,5.345620546211666,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001888,2024-01,Broker Referral,Private Banking,Transactional Account,Southern,BR-032,Morning,2024-01-23 12:12:39.661451474,1,0,0,2,0,8.2,8.2,Low,2,4,21,Low,0.9,2.63,1.27,0.15,0.05,0.04,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0032,0,40.1,20.7,10.5,156.2,25.3,0.0,0.0,0,0,1,Completed,,2024-01-23 12:52:45.661451474,2024-01-23 13:13:27.661451474,2024-01-23 13:13:27.661451474,2024-01-23 13:23:57.661451474,2024-01-23 16:00:09.661451474,2024-01-23 16:25:27.661451474,,,,2024-01-23 16:25:27.661451474,2024-01-23 17:03:14.739191330,4.213333333333333,4.843077149959999,,4.843077149959999,4.843077149959999,8.0,0.6053846437449999,3.156922850040001,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001914,2024-01,Digital App,Retail Mass Market,Savings Account,Western,BR-044,Afternoon,2024-01-23 12:17:32.220817504,1,0,0,2,0,18.8,18.8,Low,1,3,10,Low,0.0,0.47,1.53,0.18,0.03,0.06,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0104,0,49.2,11.4,27.4,46.0,23.8,0.0,0.0,0,0,1,Completed,,2024-01-23 13:06:44.220817504,2024-01-23 13:18:08.220817504,2024-01-23 13:18:08.220817504,2024-01-23 13:45:32.220817504,2024-01-23 14:31:32.220817504,2024-01-23 14:55:20.220817504,,,,2024-01-23 14:55:20.220817504,2024-01-23 15:04:57.780717538,2.63,2.790433305565,,2.790433305565,2.790433305565,8.0,0.348804163195625,5.209566694435,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001878,2024-01,Branch,Small Business,Credit Card,Eastern,BR-018,Morning,2024-01-23 12:19:41.186729197,2,0,0,1,0,25.8,25.8,Low,1,4,21,Low,0.0,1.81,1.19,0.14,0.03,0.05,0.0,1,0,1,0,0,1,0,0,0,1,0,0,1,4,1,1,39.6,0,0,0,0,AN-0018,0,27.6,23.5,16.4,79.3,55.9,0.0,0.0,0,0,1,Completed,,2024-01-23 12:47:17.186729197,2024-01-23 13:10:47.186729197,2024-01-23 13:10:47.186729197,2024-01-23 13:27:11.186729197,2024-01-23 14:46:29.186729197,2024-01-23 15:42:23.186729197,,,,2024-01-23 16:21:59.186729197,2024-01-23 16:44:44.970229669,4.038333333333333,4.41771763902,,4.41771763902,4.41771763902,8.0,0.5522147048775,3.58228236098,1.0,0,0,4.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,55.0,59.0,35.0,0.0,0.0,0.0
2024-01-23,APX1001903,2024-01,Call Centre,Student,Credit Card,Western,BR-049,Morning,2024-01-23 12:24:42.635993320,2,0,0,2,0,17.7,17.7,Low,1,4,21,Low,0.0,2.64,1.36,0.16,0.05,0.05,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0049,1,47.1,29.5,33.3,23.0,16.7,0.0,0.0,0,0,1,Completed,,2024-01-23 13:11:48.635993320,2024-01-23 13:41:18.635993320,2024-01-23 13:41:18.635993320,2024-01-23 14:14:36.635993320,2024-01-23 14:37:36.635993320,2024-01-23 14:54:18.635993320,,,,2024-01-23 14:54:18.635993320,2024-01-23 15:13:21.805300528,2.493333333333333,2.8108803631133332,,2.8108803631133332,2.8108803631133332,8.0,0.35136004538916665,5.189119636886667,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001891,2024-01,Digital App,Retail Mass Market,Transactional Account,Eastern,BR-018,Morning,2024-01-23 12:33:58.712387781,1,0,0,2,0,17.7,17.7,Low,1,3,10,Low,0.0,1.81,1.19,0.14,0.03,0.05,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0018,1,26.8,25.9,17.4,83.8,39.5,0.0,0.0,0,0,1,Completed,,2024-01-23 13:00:46.712387781,2024-01-23 13:26:40.712387781,2024-01-23 13:26:40.712387781,2024-01-23 13:44:04.712387781,2024-01-23 15:07:52.712387781,2024-01-23 15:47:22.712387781,,,,2024-01-23 15:47:22.712387781,2024-01-23 16:16:40.842312057,3.223333333333333,3.711702756743333,,3.711702756743333,3.711702756743333,8.0,0.46396284459291665,4.288297243256666,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001886,2024-01,Branch,Private Banking,Transactional Account,Central,BR-015,Afternoon,2024-01-23 12:40:43.338314074,1,0,0,1,0,15.2,15.2,Low,2,4,21,Low,0.0,0.0,2.12,0.25,0.08,0.06,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0075,1,22.8,14.0,11.0,192.1,21.2,0.0,0.0,0,0,1,Completed,,2024-01-23 13:03:31.338314074,2024-01-23 13:17:31.338314074,2024-01-23 13:17:31.338314074,2024-01-23 13:28:31.338314074,2024-01-23 16:40:37.338314074,2024-01-23 17:01:49.338314074,,,,2024-01-23 17:01:49.338314074,2024-01-23 17:11:35.923136404,4.351666666666667,4.514606895091666,,4.514606895091666,4.514606895091666,8.0,0.5643258618864583,3.4853931049083338,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001865,2024-01,Branch,Retail Affluent,Credit Card,Eastern,BR-023,Afternoon,2024-01-23 12:41:43.758639214,2,0,0,1,0,12.9,12.9,Low,1,4,21,Low,0.0,1.3,1.7,0.2,0.07,0.08,0.0,2,1,2,1,0,0,0,0,0,1,1,0,0,3,0,0,0.0,0,0,0,0,AN-0083,1,31.3,13.4,27.3,36.5,15.4,0.0,0.0,0,0,1,Completed,,2024-01-23 13:13:01.758639214,2024-01-23 13:26:25.758639214,2024-01-23 13:26:25.758639214,2024-01-23 13:53:43.758639214,2024-01-23 14:30:13.758639214,2024-01-23 14:45:37.758639214,,,,2024-01-23 14:45:37.758639214,2024-01-23 15:16:01.701920038,2.065,2.57165091134,,2.57165091134,2.57165091134,8.0,0.3214563639175,5.42834908866,1.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001954,2024-01,Digital App,Retail Mass Market,Credit Card,Southern,BR-007,Afternoon,2024-01-23 12:44:05.259295125,2,0,0,2,0,28.4,28.4,Low,1,4,21,Low,1.88,0.84,2.04,0.24,0.04,0.1,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,4,1,1,41.5,0,0,0,0,AN-0067,0,63.1,13.5,28.0,27.4,62.0,0.0,0.0,0,0,1,Completed,,2024-01-23 13:47:11.259295125,2024-01-23 14:00:41.259295125,2024-01-23 14:00:41.259295125,2024-01-23 14:28:41.259295125,2024-01-23 14:56:05.259295125,2024-01-23 15:58:05.259295125,,,,2024-01-23 16:39:35.259295125,2024-01-23 16:49:04.054580505,3.925,4.0829986903833335,,4.0829986903833335,4.0829986903833335,8.0,0.5103748362979167,3.9170013096166665,1.0,0,0,4.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,55.0,59.0,35.0,0.0,0.0,0.0
2024-01-23,APX1001856,2024-01,Broker Referral,Retail Affluent,Transactional Account,Eastern,BR-018,Evening,2024-01-23 12:45:58.855588059,1,0,0,2,0,14.8,14.8,Low,1,3,10,Low,0.0,0.15,0.85,0.1,0.02,0.02,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0138,0,30.5,8.7,23.2,31.1,39.6,0.0,0.0,0,0,1,Completed,,2024-01-23 13:16:28.855588059,2024-01-23 13:25:10.855588059,2024-01-23 13:25:10.855588059,2024-01-23 13:48:22.855588059,2024-01-23 14:19:28.855588059,2024-01-23 14:59:04.855588059,,,,2024-01-23 14:59:04.855588059,2024-01-23 15:06:08.224017141,2.2183333333333333,2.335935674745,,2.335935674745,2.335935674745,8.0,0.291991959343125,5.664064325255,1.0,1,1,4.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,4.0,0.0,0.0,80.0,80.0,84.0,0.0,0.0,80.0,0.0
2024-01-23,APX1001935,2024-01,Branch,Retail Mass Market,Savings Account,Southern,BR-002,Morning,2024-01-23 12:47:53.082283743,1,0,0,1,0,3.0,3.0,Low,2,4,21,Low,0.0,0.0,2.04,0.24,0.04,0.06,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0002,0,27.3,11.6,24.6,27.5,18.1,0.0,0.0,0,0,1,Completed,,2024-01-23 13:15:11.082283743,2024-01-23 13:26:47.082283743,2024-01-23 13:26:47.082283743,2024-01-23 13:51:23.082283743,2024-01-23 14:18:53.082283743,2024-01-23 14:36:59.082283743,,,,2024-01-23 14:36:59.082283743,2024-01-23 15:03:55.770210009,1.8183333333333334,2.2674133128516667,,2.2674133128516667,2.2674133128516667,8.0,0.28342666410645834,5.732586687148333,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-01-23,APX1001947,2024-01,Branch,Retail Mass Market,Business Account,Western,BR-044,Afternoon,2024-01-23 12:56:00.770594211,3,0,0,1,0,20.1,20.1,Low,1,7,38,Medium,0.0,0.47,1.53,0.18,0.03,0.06,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,7,1,1,20.1,0,0,0,0,AN-0104,1,26.2,17.7,23.0,100.7,15.1,0.0,0.0,0,0,1,Completed,,2024-01-23 13:22:12.770594211,2024-01-23 13:39:54.770594211,2024-01-23 13:39:54.770594211,2024-01-23 14:02:54.770594211,2024-01-23 15:43:36.770594211,2024-01-23 15:58:42.770594211,,,,2024-01-23 16:18:48.770594211,2024-01-23 16:34:26.242118565,3.38,3.640408756765,,3.640408756765,3.640408756765,16.0,0.2275255472978125,12.359591243235,1.0,0,1,4.0,0.0,0.0,35.0,20.0,80.0,0.0,0.0,4.0,0.0,55.0,80.0,135.0,139.0,35.0,0.0,80.0,0.0
